gene,cancer_type,n_patients,cox_hr,cox_pvalue,logrank_pvalue,cox_fdr
SP8,BLCA,425,0.9841241767573801,0.8256019627319992,,0.9364105437413979
TMEM147,BLCA,425,1.0472161010353143,0.5321677230192441,0.5443058949529729,0.7703272227057816
PARD6B,BLCA,425,0.8840851183472032,0.12298865226108353,0.10636585049380942,0.3761759967203915
ROCK2,BLCA,425,1.1727148822125164,0.03309262024431547,0.2273746291222726,0.17456958092249203
SOX2,BLCA,425,1.1528778664747732,0.05872965525437951,0.11537900262502558,0.2478625544147318
AJUBA,BLCA,425,0.9791702432459678,0.7767316863977696,0.653935390471003,0.9108254303035734
SCYL1,BLCA,425,1.0684597994981948,0.3782496575767422,0.5807241673305915,0.6521246966976781
ZFP36L1,BLCA,425,1.1208813135993154,0.1364108582012663,0.029900290268589223,0.3931778138707436
SYT5,BLCA,425,0.9109192381566581,0.21669365291175893,0.4081913913451275,0.49253943827939856
MDM2,BLCA,425,0.9266708124009518,0.3160645882970275,0.4315711981500914,0.5960358920216339
CDX2,BLCA,425,0.9164028621720034,0.22206521990958478,0.1773716742093197,0.49747031218077487
EZR,BLCA,425,1.0585618458296493,0.4440287260347394,0.691713103695053,0.7004761293806068
TBX2,BLCA,425,0.8633662125054166,0.044337825367278975,0.01692707171860255,0.20702486552815086
NFATC2,BLCA,425,1.1481598228887722,0.07191381228938903,0.1344794386232772,0.27927694092966615
ZNFX1,BLCA,425,0.9825331770334451,0.8016531397007721,0.9587427510740393,0.9233212897675123
TXNDC5,BLCA,425,1.1644619943269674,0.05263705801040926,0.41699099522597993,0.23082760447122244
SNX25,BLCA,425,1.1961094447150007,0.023159777342075916,0.09599072968975648,0.14195153544813494
GSTT2B,BLCA,425,1.2363787167273916,0.006102629894451023,0.00838735112237508,0.0589690730207137
CD19,BLCA,425,1.0755623975168327,0.323905907229963,0.7120834235818458,0.6026156413580707
ASCL1,BLCA,425,0.9197376928686347,0.26450043759310204,0.41123174799636975,0.5441903377725538
LEMD3,BLCA,425,1.0224242015825495,0.7688054763572687,0.7883249508365882,0.9074425294708746
ANKHD1,BLCA,425,1.0045355080169343,0.949490289707898,0.5109936997700358,0.9865898022008524
HDLBP,BLCA,425,1.1977462925969367,0.022018553619652395,0.14959968950156977,0.13713978033001492
MYB,BLCA,425,0.9525576780695366,0.5178274004987814,0.5654569832449232,0.7611999354004136
GATA3,BLCA,425,0.7822943739982247,0.00025155678794085823,0.0074603295610055475,0.005997380374748938
DHX40,BLCA,425,1.0800279969771576,0.31428114875011304,0.2904260915174791,0.5948539093062076
ELMO1,BLCA,425,1.2470521457815853,0.003834570815372761,0.02721142812814283,0.0422851140228683
RBM47,BLCA,425,0.8420245069635884,0.01999312360885015,0.05803416958889927,0.1277033704596765
MYOD1,BLCA,425,1.0904262474317554,0.22137292881399087,,0.49744858141704207
IKZF2,BLCA,425,0.929592827906195,0.2981328900472707,0.40415075910034104,0.5798370633010128
CD47,BLCA,425,0.987230774867074,0.8592924287184012,0.9358052893709901,0.9508241299424969
PCDHB12,BLCA,425,1.2851022154873943,0.002393611839495789,8.574142223782942e-06,0.030448772516554208
RAC1,BLCA,425,1.1190974077483569,0.11994578144880272,0.465405927683048,0.37266354075321323
CDK8,BLCA,425,1.102381469514341,0.19270145531120542,0.5039727811248883,0.4609470027377671
CD44,BLCA,425,1.1417554010581397,0.08531459733218745,0.05232421854057062,0.30079641465219104
YAP1,BLCA,425,1.1862791549115552,0.030499234847692375,0.13358978809495548,0.16514728803288575
PRDM1,BLCA,425,1.109476442553789,0.16843790005066772,0.347189084464276,0.43530254140876085
RHD,BLCA,425,0.9518797057762575,0.47464883449431194,0.4748742203680063,0.73049277335231
CD81,BLCA,425,1.0912594898431465,0.2503378523854741,0.40270622509106024,0.5301272168162982
NUMB,BLCA,425,1.1984770192209258,0.02118738773582168,0.11895282637967512,0.1338150804367685
TKT,BLCA,425,1.2265036746694598,0.007395203929512878,0.3013154697339032,0.06655683536561591
PKN2,BLCA,425,1.0047710593176977,0.9502263910799749,0.9682440595730204,0.9865898022008524
SNAI2,BLCA,425,1.175602014377656,0.03820597604727428,0.053368666649830705,0.1901075143920772
CRKL,BLCA,425,0.9692149495005952,0.6806754167136047,0.7472468089844451,0.8684299528724607
TRPS1,BLCA,425,1.299167919820836,0.0008221452029100815,0.014284439548567856,0.014229436204212948
PIM2,BLCA,425,0.923744191398414,0.2813739893311408,0.9007516127083428,0.5624355144875662
SOX17,BLCA,425,1.1493708009567716,0.059369305235052995,0.14893344155486446,0.24939264742846065
PITX2,BLCA,425,1.0874320872000056,0.27309271569958316,0.9988847693573499,0.5534331052960239
AP2M1,BLCA,425,1.1594897934245083,0.05103683902432528,0.4569947637613171,0.22880774655986424
ADD1,BLCA,425,0.8730134680133684,0.06517094683431995,0.1589129692542989,0.26390934601074445
DOCK10,BLCA,425,1.0971102351187518,0.22973562556349558,0.3746508006475371,0.5067376974098386
H3C8,BLCA,425,0.9378965682933946,0.3890851234703716,0.8017506165106072,0.6596332433056782
PLCG2,BLCA,425,0.9103707505920801,0.17481357221640337,0.04600633206346953,0.4419444241425928
DOCK5,BLCA,425,1.03556796199794,0.6399812350060912,0.9884040343252195,0.8398840805896621
FERMT2,BLCA,425,1.3141168554142093,0.0002079432241444465,0.001918029778743456,0.005271800048732447
IRS2,BLCA,425,1.1136946308799665,0.14689390341385697,0.1400738493006028,0.4046336716175214
EIF2D,BLCA,425,1.285236214236636,0.0036962432359114467,0.13366083536253834,0.04158273640400378
PIK3CD,BLCA,425,1.0614390831870733,0.41466271689888257,0.5178655342919662,0.6792161141890692
SOX4,BLCA,425,0.9003853424462146,0.1422460729050318,0.33304327432617875,0.39913161532199104
SURF4,BLCA,425,1.2850762917615033,0.0029167879089819367,0.03619550834458644,0.03511851662988285
CCNE2,BLCA,425,1.0606597180793806,0.43211889148926363,0.48751949757413315,0.6947869626446401
KAT6B,BLCA,425,1.1086832411698746,0.1827821317069924,0.14546109988759467,0.4525554842814117
CITED2,BLCA,425,1.0946811010685829,0.2318946078920886,0.8697671976504397,0.5084169235149324
GPC1,BLCA,425,1.258460589213099,0.0022599772558564123,0.21587061150396705,0.028953445270758306
ITGB5,BLCA,425,1.1896316437871473,0.022874013197370043,0.07434609509555011,0.1407631581376618
INTU,BLCA,425,1.025414959452605,0.7123686679266024,0.10004823519663118,0.8837102703431318
HOXC8,BLCA,425,1.2498946743601438,0.004834990003916547,0.07167063731199233,0.04985347201565251
CORO1A,BLCA,425,0.9554252571858913,0.531110038317983,0.59553947569766,0.7697246932144681
RAB11FIP3,BLCA,425,1.0667399639982733,0.39310424298903823,0.23181375461236053,0.6628683070172896
LY86,BLCA,425,1.071969312720601,0.3513013178046015,0.28809243549237706,0.6299812150472969
BATF3,BLCA,425,1.1249507862096189,0.12869841950980246,0.16983998269707587,0.38227253319743304
TAF13,BLCA,425,1.2652429155347706,0.005909440584857287,0.21099116618454086,0.05765307887665646
HDDC3,BLCA,425,0.9808602340791294,0.7969026078466881,0.9173315253129177,0.9221630949045572
PTPN12,BLCA,425,1.1037390947455028,0.2141127782707107,0.41701437486789716,0.4909592367990819
ARID1A,BLCA,425,1.015071687555898,0.8440574886279586,0.6806458291122626,0.9442532501742235
SCARA5,BLCA,425,1.1037235607009226,0.17454620628945985,0.35428458093408166,0.4416511238702292
TBC1D12,BLCA,425,0.9643167514104252,0.6176994311944892,0.36678082729692774,0.8242097673462421
BCL2,BLCA,425,1.1497111221504202,0.06870198356460952,0.306381650417771,0.2706317131422659
IRS1,BLCA,425,0.9403805675064809,0.41363046627979205,0.9640481362215371,0.6786614076379113
LEF1,BLCA,425,1.0961878488346195,0.21632976335873985,0.15917685631280154,0.49228011889473033
ZNF281,BLCA,425,1.0588924578172842,0.4650937180668513,0.6024109263772248,0.7204549849572568
CCND1,BLCA,425,0.9773429116329707,0.750459146469233,0.7328937372808049,0.8969025484753458
DAB2IP,BLCA,425,0.9553823217560303,0.5250906035100564,0.553731061964887,0.7653142399336855
CD63,BLCA,425,0.9930250539807463,0.9275207645487922,0.7830748961799667,0.9775809944981709
TRIO,BLCA,425,1.0677263918890239,0.39018210127781916,0.5117946177679735,0.6604101839514236
POU3F2,BLCA,425,1.1116988913263424,0.13634188248806517,0.4938185679541356,0.3931778138707436
SATB2,BLCA,425,1.2071154907161847,0.011459605534199304,0.18142476825757575,0.08740377102355401
NKX2-1,BLCA,425,0.9905536876522637,0.8958306694939588,,0.9647630268934102
FABP1,BLCA,425,0.8665930288426997,0.07900410679576046,,0.29081266305187903
SOX6,BLCA,425,1.2051488536085049,0.012811621386727073,0.2321719861899135,0.09412619794330095
D2HGDH,BLCA,425,0.8841767187089618,0.07735289937736728,0.6734259586098954,0.2877622345735251
ZFP36L2,BLCA,425,0.9409324779876619,0.4137949416014487,0.5886076651589278,0.6786614076379113
FN3KRP,BLCA,425,1.221367054074838,0.011596502629734752,0.022445942842359106,0.08760272112316715
FOXA1,BLCA,425,0.8040970448415137,0.0010306653641992188,0.0032037187740806545,0.01709859590376584
PPOX,BLCA,425,0.8674547917590426,0.06488802125038082,0.09136433606626194,0.26319160188639656
DDX6,BLCA,425,1.1049823692022427,0.2036132571609728,0.8865888344248056,0.47846457296312145
GLI1,BLCA,425,1.1798756385225546,0.027300922870814426,0.22981862071003262,0.15625329465013027
GSS,BLCA,425,1.0056798426953701,0.9380544594517409,0.1072150386966859,0.9820576071853117
FGFR1,BLCA,425,1.339936208624446,4.9651075438523195e-05,0.005071363833159769,0.0018815144376703526
NAV2,BLCA,425,1.1852009571485593,0.03864661022544581,0.1493109096767025,0.19110961100495183
SMAD7,BLCA,425,1.073271578106413,0.36429635071059263,0.6227723418836835,0.6427949593981273
EXT2,BLCA,425,1.1766589218461216,0.03364105664006736,0.2085504064916081,0.1770581928424598
ARHGAP45,BLCA,425,0.915487340278333,0.2309488467362548,0.1694705978623171,0.5074061608508333
RBFOX2,BLCA,425,1.2036478867030103,0.018452961301705227,0.08431564470312874,0.12034539979372975
SH3GL1,BLCA,425,1.1237718748864847,0.09842181533813522,0.5812022879154579,0.332381365119406
SMIM17,BLCA,425,0.9737686697029672,0.7053332833563709,0.7259536414912021,0.8792243144331494
TGIF1,BLCA,425,0.8946174752160223,0.13346570227870877,0.20120831753726215,0.3894741358175897
LARP4B,BLCA,425,1.0511908101540985,0.4946709862822426,0.3278453857319805,0.745974016583017
AFF2,BLCA,425,1.1781335578770513,0.0217200644126977,0.04249663575840273,0.13620918238352242
MAGEH1,BLCA,425,1.1162215060478593,0.14383626144246528,0.25549514139482965,0.40078215262606426
LPAR1,BLCA,425,1.0545082739405414,0.4990369395961153,0.4597202859530348,0.7482436412103353
BASP1,BLCA,425,1.0660002182721473,0.37695230973959093,0.34064689127864417,0.6519435648405508
CCND3,BLCA,425,1.055403172358657,0.4521260107695424,0.6094842226873082,0.7084142600003441
ESR1,BLCA,425,1.1053617569157623,0.18382355388689461,0.20735827134324109,0.45330552741918634
BAMBI,BLCA,425,0.9037010378030209,0.15393010035077953,0.07584022409228217,0.41453361231879327
STIM2,BLCA,425,0.7574050543379636,0.0002815205051350951,0.0034987022439475772,0.006496627041579117
TXLNG,BLCA,425,0.9025623294628206,0.15781156902239132,0.058935462189700825,0.42145522884318154
CEP164,BLCA,425,1.0867256999448507,0.2546284398882851,0.5498135000373879,0.5344970166751174
EPC2,BLCA,425,1.037731704103661,0.6379872266360354,0.6349633197911315,0.8388436873227638
PEDS1,BLCA,425,1.1503473929253485,0.046606941608904995,0.02622958268958485,0.21401146657150255
AP1M1,BLCA,425,1.1548529874462177,0.05391567989122566,0.15695330348264408,0.23358052859036924
CDK6,BLCA,425,1.3185842538293744,0.00038881965699856004,0.009628008559521846,0.008233828030557742
CMIP,BLCA,425,1.0581638464779888,0.44465246085715027,0.591442424724997,0.7005815530927352
SOX5,BLCA,425,1.2190415742908185,0.009719754583269905,0.15388387045234095,0.07916542194518475
NFKB2,BLCA,425,1.0071522099521553,0.9221607181614564,0.5777484630072718,0.9748793689182123
TFAP2B,BLCA,425,0.8341548237877651,0.015284811540974188,0.042789871758870966,0.10590093806227588
IGF2BP1,BLCA,425,1.0090015388091902,0.9048957954598024,0.9163961248083571,0.9681723905872232
SMARCA4,BLCA,425,0.9628764853383188,0.6212748045071725,0.34028084148104887,0.8266200496566064
SLC17A8,BLCA,425,0.9343119620873261,0.3667688079774749,,0.6441287116337082
PAX5,BLCA,425,1.0295813840903438,0.6922912639197103,0.1375053235099923,0.8743203519632436
PIAS4,BLCA,425,1.014651506468631,0.8460451131375604,0.7585703283513985,0.9447988221098174
SPTLC2,BLCA,425,0.9519873335070635,0.5111145552769985,0.6045471624184195,0.7556519092390942
BCL6,BLCA,425,0.9157588893233807,0.2466202365693151,0.8749855225606161,0.5257976645171398
KLHL22,BLCA,425,0.9988982758300912,0.9883057171673337,0.29956159093478396,0.9988398448312701
ALDH3A1,BLCA,425,1.1081387579301594,0.15606408082929304,0.21505316994564436,0.4180287879356063
UBE2J1,BLCA,425,1.1298261690948048,0.1009221714343624,0.029225786862191516,0.3363263398392996
PSMB5,BLCA,425,1.2595630621067544,0.003965129479647237,0.21039793316997138,0.043387435035653656
TIPARP,BLCA,425,1.0473849982850554,0.5504721607305735,0.6604116560750901,0.7805792779134991
NEDD9,BLCA,425,0.9821249127893589,0.8077863383145252,0.3914847663919936,0.9265198304244414
PTP4A1,BLCA,425,1.1508993460034371,0.07023096973347023,0.13785917690979793,0.275115877084323
HNF1B,BLCA,425,0.7348312491536005,8.32354309315427e-06,0.0004946534072331981,0.000434271813555875
FAM220A,BLCA,425,1.1214943277970764,0.15092549790484577,0.23160326561583777,0.4106816269519613
EPHB2,BLCA,425,1.1060465471059662,0.188698901873943,0.36340815634361034,0.458527596662673
ELAVL2,BLCA,425,1.059517198098186,0.4353201153988723,0.6455263848037961,0.6968218832529748
RHOG,BLCA,425,1.0393428244890017,0.6044756935967908,0.7047450966822962,0.8168112820587901
PTPRS,BLCA,425,0.9511374674014339,0.48131654497076704,0.2568999000326548,0.7345229172932435
POU2F2,BLCA,425,1.044311807538181,0.5411864627056345,0.44340796210560807,0.7746605430378865
SLC25A37,BLCA,425,1.1151307230644534,0.14698818061041244,0.4325096464459679,0.4046336716175214
NCKAP1L,BLCA,425,1.1006655946144777,0.20478774394743404,0.06313696209051463,0.47970578281240667
SYVN1,BLCA,425,1.0700557496468084,0.3542796015263783,0.5079890529256532,0.6327659684028428
H2BC8,BLCA,425,0.9520197863789887,0.4715887639712206,0.8622964745338128,0.7276975538199579
MIER2,BLCA,425,0.8881406847981429,0.0954554327617322,0.2692454478016595,0.32492298978732653
TCF7L2,BLCA,425,0.9512600988176676,0.4917875768462705,0.7251088839128805,0.7435320405667433
SWT1,BLCA,425,0.9549261127130134,0.5356339735672373,0.49097574068411765,0.7716215705650477
PSMD11,BLCA,425,1.0984099958196862,0.23319312571060435,0.15509896120709454,0.5105728428340037
PDXK,BLCA,425,0.8978443770287129,0.13279073787778692,0.9556758448300924,0.3890825572824165
FOXF2,BLCA,425,1.0608570316742596,0.42484653228005276,0.9213699015915711,0.688630128864561
BMPR1B,BLCA,425,1.113429526226837,0.16714791463508832,0.1391431683881434,0.4335248506385576
ARF4,BLCA,425,1.211580320219231,0.02371980730080814,0.3604893206989841,0.14327400383038474
MITF,BLCA,425,1.08646999058255,0.2686423606486598,0.7540733758188191,0.5485606910579554
SH3RF1,BLCA,425,0.9832524767608124,0.8246905154191458,0.6362240805975494,0.936396970415772
CLMP,BLCA,425,1.2484137618108864,0.004385735267932609,0.03992260296615508,0.046850584464561994
ZNF8,BLCA,425,0.9553035847757977,0.5359900469370783,0.16017296956501026,0.7717684981718083
CHD7,BLCA,425,0.9669806957203837,0.6522873071283977,0.6486222536892847,0.8482002306398015
LIF,BLCA,425,0.9957817096534133,0.9556152053033944,0.491371197815169,0.9875962514161567
DUSP4,BLCA,425,0.8870574200389415,0.10899313274459316,0.382241710407936,0.34939917887848204
PREX1,BLCA,425,0.9514930380153848,0.5128496498950408,0.152973032019371,0.7575948870012913
EPHA2,BLCA,425,1.0257487219113146,0.7257797005409843,0.6756259320461555,0.8900960650866037
MEN1,BLCA,425,0.9326617974614122,0.3512173482606922,0.8253647807463063,0.6299812150472969
LRRC3C,BLCA,425,0.972005370702202,0.6934655985332103,,0.8747244972017176
FPGT,BLCA,425,1.0935455380575803,0.2439385177398801,0.5240890887621676,0.5233103282744674
SPINT2,BLCA,425,0.845340133073336,0.018860109368028795,0.2972531772948561,0.122115816051985
CDH2,BLCA,425,1.2466291166420211,0.0034553363117118935,0.004383426740295371,0.03938843476500932
CAPG,BLCA,425,1.069512150668519,0.3819978029125367,0.3512568332106786,0.6539192061270244
MAFF,BLCA,425,0.999912564409622,0.9990904836837718,0.15768431919241183,0.9996498943399812
DKK1,BLCA,425,1.1527502748167764,0.05257022221214191,0.0603821624555637,0.23082760447122244
DIXDC1,BLCA,425,1.3628753538478888,1.7889438137097276e-05,0.0002560118295936666,0.0007950861394265456
SBF1,BLCA,425,0.9975131168539232,0.9731498214200446,0.6868440741521837,0.9944193463276073
WT1,BLCA,425,1.1972949552809158,0.018773429960455813,0.03125242206002185,0.12189995753701328
WWTR1,BLCA,425,1.354223500923163,8.784430265661314e-05,0.015451517671170301,0.002976308779589207
AFF1,BLCA,425,0.9174233871561894,0.26360929484541906,0.5104959750372902,0.5437061841475531
NIF3L1,BLCA,425,0.9683607444076732,0.666302529525566,0.130108878445104,0.8582071936644141
CRK,BLCA,425,1.1948030899464055,0.015571484527604736,0.027198134292710795,0.10718421472156223
PRKRA,BLCA,425,1.1248079205172683,0.13973588216551655,0.07795947553993042,0.3958641676171909
SLC66A2,BLCA,425,1.2036647677837178,0.01454876113397538,0.6328437906915425,0.10209656936123074
DIP2C,BLCA,425,1.3561432932463269,0.00015658650473310525,0.017282032811784566,0.004223341506323598
NFIX,BLCA,425,1.249603768506826,0.005009080871696588,0.043233551814059544,0.05108411087282639
PDGFRB,BLCA,425,1.3448223915028172,0.00014605605083737092,0.07426710699560665,0.004075982814066165
PPP2CA,BLCA,425,1.1363033320287241,0.08272324656184603,0.2174171828010232,0.29648596315511505
CNN3,BLCA,425,1.3939422614999546,9.707873737191592e-05,0.0024532445075941887,0.003178258341965428
BATF,BLCA,425,0.7756025558950899,0.0001793651985969863,0.006105390583328204,0.004713246094519348
CIRBP,BLCA,425,1.009593339856044,0.896784658852288,0.9736638733252841,0.9650271182832874
GFPT1,BLCA,425,1.1004225339385245,0.2083446439227872,0.37070565173690007,0.48483562903816024
H2BC10,BLCA,425,0.836901299091324,0.01628358389839812,0.01002151416775972,0.1095717795032397
HSF4,BLCA,425,0.9362277788751188,0.36253508588978256,0.4456372631966148,0.6421171466815356
PAX8,BLCA,425,0.8844259322203696,0.08993861091214828,0.10811049767365444,0.31282995099877664
DOCK7,BLCA,425,1.1160924348989538,0.15878289523080474,0.8132019617134953,0.42272585856718536
SOX10,BLCA,425,1.2038754913531693,0.0072339326728025665,,0.06576302429820514
RAF1,BLCA,425,0.938237460710003,0.3890149950712668,0.4263765915570825,0.6596332433056782
TNFRSF12A,BLCA,425,1.1760455523226718,0.04204398184067685,0.0762399004008244,0.20074049685203801
MED13L,BLCA,425,1.1210047595581314,0.12759261026056384,0.4547008072866532,0.3808450577494086
SLC17A4,BLCA,425,0.8190191666479048,0.02475063400349749,,0.14703346932770786
ISL1,BLCA,425,1.18595618824368,0.016119993129514593,0.009633291221076394,0.10887800237570833
MLKL,BLCA,425,0.85019948062002,0.022478053770584098,0.013804690942264724,0.1388143759153383
DUSP22,BLCA,425,1.076382978604286,0.29659515167375533,0.8014962181615233,0.5784087464926972
TFDP2,BLCA,425,0.9830423099207725,0.8160083793298438,0.43551595123554543,0.9313982769776278
CNIH3,BLCA,425,1.0270174470595876,0.7072101615042232,0.6633188978326109,0.8799054369519882
KLF5,BLCA,425,0.8702460548289408,0.04656938301559425,0.0923523388024456,0.21401146657150255
JAML,BLCA,425,0.9240871229353597,0.30354498652191436,0.95783102037814,0.5856887394745606
PGM3,BLCA,425,1.2704010666965069,0.0017854019794075705,0.196746272252512,0.02510721533541896
PLEKHA1,BLCA,425,1.0848711605644334,0.2931945629434192,0.3222987651906021,0.5748912998890573
ITGAV,BLCA,425,1.1573289427816256,0.06289429940512238,0.07272483432075917,0.2584697235826947
IRF8,BLCA,425,1.05502681799245,0.46296303999034794,0.14241658193658363,0.7187007089112776
CHRM2,BLCA,425,1.2399798203150219,0.0027272325668151673,0.02185850736711401,0.033623415207310284
FAM50A,BLCA,425,1.0217326235758306,0.7674632399580674,0.835986839594842,0.9064526456197647
NFIB,BLCA,425,1.014290803556221,0.8423873848103515,0.9718043444473831,0.9441452631747401
CDKN2A,BLCA,425,0.940180206779678,0.4073514470240096,0.5965323562154599,0.6745113731635759
DYNC1LI2,BLCA,425,1.1463601347184684,0.09041300326086554,0.9497609648627781,0.31357110957525625
ZFPM1,BLCA,425,0.8430114934102659,0.014341743624382442,0.016014251864452555,0.1014347289740212
FADD,BLCA,425,1.0953936600840577,0.23137443486059264,0.5958432865514907,0.5078951009134961
CDS2,BLCA,425,1.0842704554216844,0.274887523212648,0.6404833713893391,0.5550168724428114
C1GALT1C1,BLCA,425,0.9702342582135748,0.693421963291091,0.7127252844751324,0.8747244972017176
ACTG1,BLCA,425,1.1455021693378515,0.07627813802912765,0.013811938922680511,0.28604301760922873
MYC,BLCA,425,1.279591747464908,0.001706940619570782,0.0034346485102341724,0.024384865993868313
MEF2B,BLCA,425,0.9065392219110667,0.1265233796942431,0.12285502432442756,0.37925409400439225
ZNF217,BLCA,425,0.9890693052993486,0.8860024864440859,0.24968298824919608,0.9627554938722334
TMEM259,BLCA,425,0.8249418495090273,0.0070595112107547965,0.2973639632123256,0.06469351315801417
DLG5,BLCA,425,1.054494601808014,0.47594282010778177,0.42976931706572863,0.7315606811567359
LUC7L,BLCA,425,0.7767344910950053,0.0010983922795663231,0.0032383741806072336,0.01757427647306117
KRTAP20-2,BLCA,425,0.9728096734873046,0.748314056616543,,0.8969025484753458
MRPL19,BLCA,425,1.052500419987278,0.5145183445241818,0.776125298760334,0.7586270227920588
ME2,BLCA,425,1.1618335824447121,0.07326341319743032,0.5836151527807887,0.28125627573171136
SPHK2,BLCA,425,0.9201960956928686,0.27454224026866914,0.16412465215932337,0.5546307884215538
PIK3AP1,BLCA,425,1.0426588834260506,0.5663909006427392,0.8659642045437566,0.7924629779688539
ATP5F1B,BLCA,425,1.0258720798529781,0.7230717747383267,0.5946367702795414,0.8899769626060455
GATA2,BLCA,425,0.8281653104592346,0.01201353399172624,0.0004209301045284446,0.0896739734116469
CYB561A3,BLCA,425,1.1244553532211248,0.10922418919366314,0.39633303575473267,0.3498283639654691
FLI1,BLCA,425,1.1059296686215587,0.16263909120022843,0.4311746945962365,0.42925273337303693
WIPF1,BLCA,425,1.147035899302538,0.07032121766369931,0.5445715548375094,0.27516998216230165
ZEB1,BLCA,425,1.2893226688275539,0.0004346751803654552,0.020746292296540937,0.008865539325215633
NBPF3,BLCA,425,0.9614286878596318,0.5851701153653324,0.861455259117138,0.8037663564859061
ZSCAN22,BLCA,425,1.0295082410904388,0.6893752370580388,0.6122638254931414,0.8738559342989225
MCL1,BLCA,425,1.090276464930662,0.24850638109991394,0.021068632189043916,0.5287369810636467
MMGT1,BLCA,425,1.2448586734727514,0.010036950160869721,0.02748170935598147,0.08029560128695777
LLGL1,BLCA,425,1.1841967673667064,0.02788066613496911,0.2540861668963137,0.15781509133001384
NAMPT,BLCA,425,1.2778821622704573,0.002142831349484168,0.1806270211133014,0.02836100315493752
FOSL1,BLCA,425,1.1608153281599398,0.04673606834818912,0.2813787904428114,0.2143310140808673
TUFM,BLCA,425,0.9964480692136933,0.9620405438772717,0.9083555111943633,0.9890436781794824
MTAP,HNSC,563,0.9925557427394024,0.9071343888192908,0.32691894170923286,0.9691487386255941
PPCDC,HNSC,563,0.94364937591832,0.3596577028537602,0.30387463124696235,0.6378221800016053
CDH11,HNSC,563,0.984393698833583,0.7992383100725524,0.714250365884564,0.9233212897675123
S1PR3,HNSC,563,1.0572354379579485,0.3841755428243194,0.5211004300828055,0.6557761755180417
ARHGEF12,HNSC,563,1.0157229211028496,0.8115362066622192,0.9396490289941896,0.9271756090079304
USP34,HNSC,563,0.9865575545251192,0.8128013218336366,0.08712492949083535,0.928326382804915
SAR1A,HNSC,563,1.1033975707271797,0.12597499730415773,0.2524860827223482,0.37925409400439225
ADNP,HNSC,563,0.9614119115980801,0.5041384941257816,0.04942232411062017,0.7524899777902598
FOXA2,HNSC,563,1.2683632651278696,0.00028349987617199795,0.00015120518692246426,0.006500634103306959
CRTC3,HNSC,563,1.0032999091648982,0.9574391613929258,0.8453752724624799,0.9875962514161567
WAS,HNSC,563,0.8508819510055633,0.006509896007186208,0.1042618900955909,0.060583990438396323
TOX3,HNSC,563,1.0626391270559412,0.3400127979962622,0.26076758089754065,0.6198065216399296
ACTB,HNSC,563,1.1142873985905906,0.08387591788833879,0.038781806369202206,0.29778432386392467
DOK4,HNSC,563,1.0851951636246777,0.17978820542034446,0.6437151124299909,0.44767762042408343
PTBP3,HNSC,563,1.0295804959309418,0.6396823681673978,0.47414701876404053,0.8398840805896621
TFDP1,HNSC,563,1.069067479348595,0.2790362512006885,0.5977301989315218,0.5606995552271367
JUNB,HNSC,563,0.9663116330035498,0.5835391498056344,0.776916913703697,0.8033426154111984
NCKAP1,HNSC,563,1.1288831009070235,0.07984431518875759,0.6559227602686354,0.29211334825155216
VCL,HNSC,563,1.124375543065768,0.08916818003428607,0.2509046525043803,0.31135348993543144
FAM120A,HNSC,563,1.0840466066814614,0.21625363410562337,0.8081416395265213,0.49228011889473033
EXT1,HNSC,563,1.0432274679277949,0.4919307798573219,0.8245636999706044,0.7435320405667433
CCND2,HNSC,563,0.984494962649039,0.8095749691187071,0.6161452664152306,0.9271756090079304
ZBTB7B,HNSC,563,0.9840290569004726,0.8041349169728867,0.45518539347038733,0.924977518042419
SPDEF,HNSC,563,0.9898493445188516,0.8682239139606222,0.745789697390568,0.95520661503305
CD79A,HNSC,563,0.7416692375666399,4.327114493192675e-06,0.0021580134374225815,0.00033079796752213253
CD79B,HNSC,563,0.7837900113868885,0.00014214854670848218,0.008477349605999938,0.0039979278761760615
POU2F1,HNSC,563,0.9439100946878082,0.30813503602109826,0.0814113533196636,0.5891558597443117
CDK4,HNSC,563,0.9972504439288732,0.9645401861874169,0.7209860677835049,0.9904006475398461
SNX27,HNSC,563,1.0175078404331621,0.7788067106684907,0.13484475201508694,0.9123671195595726
IRF4,HNSC,563,0.7883846457023563,0.00014180558330099594,7.751497039169697e-05,0.0039979278761760615
MECOM,HNSC,563,0.9883875766841294,0.8496227591709011,0.8634208810483899,0.9455067735958654
BLNK,HNSC,563,0.9099121718202162,0.11968117010851334,0.9176168431769988,0.37238739186745723
GALE,HNSC,563,1.125133145775773,0.07172379188837669,0.06395221849673578,0.2791412441061147
KRT4,HNSC,563,1.1117213766518812,0.09874792400160085,0.46738723625436773,0.33317012784045275
TP63,HNSC,563,0.961010353141977,0.5345027459422582,0.3959256938946315,0.7712264069707935
SLC38A5,HNSC,563,0.9233424408469617,0.21073542578273133,0.3910996801848913,0.4867483322669954
CLTB,HNSC,563,1.0984207815449447,0.13737790594281363,0.08092702511414003,0.39501634296655674
ERBB2,HNSC,563,0.9890985626952681,0.8620078977978102,0.9137587179874475,0.9527873601695169
JUN,HNSC,563,1.0718974370943288,0.26777453150808705,0.7550263725495128,0.5477206326301781
ILK,HNSC,563,1.0188187728340687,0.7702520223601921,0.9721936589346696,0.9079591619177116
